data,moeda,close,media_movel_200,multiplo_de_mayer
2024-12-06,BTC/USDT,99740.84,67807.91815,1.4709320492536018
2024-12-07,BTC/USDT,99831.99,67956.3364,1.469060801223534
2024-12-08,BTC/USDT,101109.59,68116.05125,1.4843724517868317
2024-12-09,BTC/USDT,97276.47,68262.58535000001,1.4250334865173693
2024-12-10,BTC/USDT,96593.0,68402.80040000001,1.4121205482107717
2024-12-11,BTC/USDT,101125.0,68561.97255,1.4749429784309784
2024-12-12,BTC/USDT,100004.29,68719.45564999999,1.4552543970857257
2024-12-13,BTC/USDT,101424.25,68879.39474999999,1.4724904359006437
2024-12-14,BTC/USDT,101420.0,69044.50279999999,1.4689076738488733
2024-12-15,BTC/USDT,104463.99,69228.56065,1.5089724388195842
2024-12-16,BTC/USDT,106058.66,69417.0931,1.5278464606291617
2024-12-17,BTC/USDT,106133.74,69610.06175,1.5246896401438692
2024-12-18,BTC/USDT,100204.01,69772.24755,1.43615855183957
2024-12-19,BTC/USDT,97461.86,69920.72869999999,1.3938907933606821
2024-12-20,BTC/USDT,97805.44,70065.70640000001,1.3959102822946774
2024-12-21,BTC/USDT,97291.99,70199.47715,1.3859361059357975
2024-12-22,BTC/USDT,95186.27,70319.86850000001,1.353618430045841
2024-12-23,BTC/USDT,94881.47,70440.28055,1.346977457488278
2024-12-24,BTC/USDT,98663.58,70586.82045,1.3977620662186945
2024-12-25,BTC/USDT,99429.6,70737.41615,1.4056153788421915
2024-12-26,BTC/USDT,95791.6,70868.13345,1.3516879214489883
2024-12-27,BTC/USDT,94299.03,70991.9286,1.3283063562242765
2024-12-28,BTC/USDT,95300.0,71131.85740000001,1.3397653805677228
2024-12-29,BTC/USDT,93738.2,71259.22845000001,1.315453479345102
2024-12-30,BTC/USDT,92792.05,71389.32365,1.2998029012703778
2024-12-31,BTC/USDT,93576.0,71526.9837,1.3082615141787393
2025-01-01,BTC/USDT,94591.79,71668.80140000001,1.319846127634555
2025-01-02,BTC/USDT,96984.79,71820.341,1.3503805279899743
2025-01-03,BTC/USDT,98174.18,71978.69025,1.3639339596068851
2025-01-04,BTC/USDT,98220.5,72143.91614999999,1.3614522920516565
2025-01-05,BTC/USDT,98363.61,72310.86235000001,1.3602881614645823
2025-01-06,BTC/USDT,102235.6,72497.6904,1.4101911307232484
2025-01-07,BTC/USDT,96954.61,72661.74565,1.3343281135442966
2025-01-08,BTC/USDT,95060.61,72815.73865,1.3054953745223046
2025-01-09,BTC/USDT,92552.49,72962.45104999999,1.2684948033965482
2025-01-10,BTC/USDT,94726.11,73134.61510000001,1.2952294870285026
2025-01-11,BTC/USDT,94599.99,73298.585,1.2906114081192699
2025-01-12,BTC/USDT,94545.06,73466.98535,1.286905397704603
2025-01-13,BTC/USDT,94536.1,73631.1335,1.2839147722749644
2025-01-14,BTC/USDT,96560.86,73811.79860000001,1.30820359118034
2025-01-15,BTC/USDT,100497.35,74009.35195,1.3579006889277323
2025-01-16,BTC/USDT,99987.3,74195.4284,1.3476207652707615
2025-01-17,BTC/USDT,104077.48,74401.31585,1.3988661196507588
2025-01-18,BTC/USDT,104556.23,74613.41965,1.4013059646703916
2025-01-19,BTC/USDT,101331.57,74819.0346,1.3543554864312564
2025-01-20,BTC/USDT,102260.01,75045.0846,1.362647674328826
2025-01-21,BTC/USDT,106143.82,75292.65974999999,1.4097499059328957
2025-01-22,BTC/USDT,103706.66,75520.0424,1.3732336040107942
2025-01-23,BTC/USDT,103910.34,75760.30505,1.3715670750193212
2025-01-24,BTC/USDT,104870.5,76001.08445000001,1.379855310735635
2025-01-25,BTC/USDT,104746.85,76234.5687,1.374007248761414
2025-01-26,BTC/USDT,102620.0,76459.03945,1.3421565420934674
2025-01-27,BTC/USDT,102082.83,76682.75415,1.3312358317271005
2025-01-28,BTC/USDT,101335.52,76899.98625,1.3177573227459451
2025-01-29,BTC/USDT,103733.24,77122.63235,1.345042782373338
2025-01-30,BTC/USDT,104722.94,77342.2575,1.3540196961538133
2025-01-31,BTC/USDT,102429.56,77530.7846,1.3211469550896302
2025-02-01,BTC/USDT,100635.65,77708.7429,1.2950363915872842
2025-02-02,BTC/USDT,97700.59,77876.80589999999,1.2545531223437094
2025-02-03,BTC/USDT,101328.52,78063.5089,1.2980267147586546
2025-02-04,BTC/USDT,97763.13,78219.02455,1.2498638350764246
2025-02-05,BTC/USDT,96612.43,78366.3869,1.2328299647562289
2025-02-06,BTC/USDT,96554.35,78508.33194999999,1.2298611829059503
2025-02-07,BTC/USDT,96506.8,78653.2059,1.2269913081826458
2025-02-08,BTC/USDT,96444.74,78805.74955000001,1.2238287250704794
2025-02-09,BTC/USDT,96462.75,78961.1833,1.2216477257376663
2025-02-10,BTC/USDT,97430.82,79119.33765,1.231441299862803
2025-02-11,BTC/USDT,95778.2,79258.6887,1.208425241080225
2025-02-12,BTC/USDT,97869.99,79408.55615,1.232486708549731
2025-02-13,BTC/USDT,96608.14,79550.34745,1.2144276310134456
2025-02-14,BTC/USDT,97500.48,79703.9264,1.2232832735326826
2025-02-15,BTC/USDT,97569.66,79860.83469999999,1.221746058208931
2025-02-16,BTC/USDT,96118.12,80018.2853,1.2012019457757612
2025-02-17,BTC/USDT,95780.0,80170.4152,1.1947050512468844
2025-02-18,BTC/USDT,95671.74,80341.28225,1.1908166924980836
2025-02-19,BTC/USDT,96644.37,80521.01415,1.2002378636210953
2025-02-20,BTC/USDT,98305.0,80721.73415,1.2178256703123616
2025-02-21,BTC/USDT,96181.98,80932.55,1.1884214694829212
2025-02-22,BTC/USDT,96551.01,81135.195,1.1900015769975039
2025-02-23,BTC/USDT,96258.0,81340.8142,1.1833911542036175
2025-02-24,BTC/USDT,91552.88,81490.14864999999,1.123484022507057
2025-02-25,BTC/USDT,88680.4,81629.36069999999,1.0863787152016737
2025-02-26,BTC/USDT,84250.09,81745.99359999999,1.030632649867259
2025-02-27,BTC/USDT,84708.58,81875.97355,1.034596308626122
2025-02-28,BTC/USDT,84349.94,82000.99005000001,1.0286453852394675
2025-03-01,BTC/USDT,86064.53,82128.37695,1.0479268335279088
2025-03-02,BTC/USDT,94270.0,82306.31,1.1453556841510695
2025-03-03,BTC/USDT,86220.61,82449.70775,1.045735786734793
2025-03-04,BTC/USDT,87281.98,82591.74465,1.0567881859122346
2025-03-05,BTC/USDT,90606.01,82747.31474999999,1.0949722087507379
2025-03-06,BTC/USDT,89931.89,82904.83745,1.0847604647224358
2025-03-07,BTC/USDT,86801.75,83041.6537,1.0452796413903787
2025-03-08,BTC/USDT,86222.45,83177.69695,1.0366054021888857
2025-03-09,BTC/USDT,80734.37,83275.58865,0.9694842307187941
2025-03-10,BTC/USDT,78595.86,83366.68875,0.942772960980773
2025-03-11,BTC/USDT,82932.99,83461.1675,0.9936715778628428
2025-03-12,BTC/USDT,83680.12,83558.78305,1.0014521148534128
2025-03-13,BTC/USDT,81115.78,83643.26195,0.9697825994458361
2025-03-14,BTC/USDT,83983.2,83749.00795,1.0027963561089561
2025-03-15,BTC/USDT,84338.44,83873.62514999999,1.0055418476209743
2025-03-16,BTC/USDT,82574.53,83991.3233,0.9831316706972277
2025-03-17,BTC/USDT,84010.03,84114.5784,0.9987570715803529
2025-03-18,BTC/USDT,82715.03,84232.5336,0.9819843528961594
2025-03-19,BTC/USDT,86845.94,84371.89335000001,1.0293231140343966
2025-03-20,BTC/USDT,84223.39,84506.50100000002,0.9966498317093969
2025-03-21,BTC/USDT,84088.79,84631.2843,0.9935899082178999
2025-03-22,BTC/USDT,83840.59,84763.0486,0.9891172083208909
2025-03-23,BTC/USDT,86082.5,84903.6066,1.013885080354172
2025-03-24,BTC/USDT,88281.27,85064.11295,1.0378203796927974
