data,moeda,close,media_movel_200
2023-12-26,XRP/USDT,0.6219,0.573172
2023-12-27,XRP/USDT,0.634,0.5738084999999999
2023-12-28,XRP/USDT,0.6346,0.5743775
2023-12-29,XRP/USDT,0.623,0.574867
2023-12-30,XRP/USDT,0.6207,0.5753745
2023-12-31,XRP/USDT,0.6156,0.576052
2024-01-01,XRP/USDT,0.6294,0.5767985
2024-01-02,XRP/USDT,0.6246,0.577542
2024-01-03,XRP/USDT,0.5823,0.5780565
2024-01-04,XRP/USDT,0.5868,0.5785564999999999
2024-01-05,XRP/USDT,0.5757,0.578967
2024-01-06,XRP/USDT,0.5679,0.579342
2024-01-07,XRP/USDT,0.5515,0.5796
2024-01-08,XRP/USDT,0.5776,0.580019
2024-01-09,XRP/USDT,0.5669,0.580373
2024-01-10,XRP/USDT,0.6008,0.5809445
2024-01-11,XRP/USDT,0.6019,0.5815025
2024-01-12,XRP/USDT,0.5699,0.5819570000000001
2024-01-13,XRP/USDT,0.5747,0.5824115000000001
2024-01-14,XRP/USDT,0.5763,0.5829694999999999
2024-01-15,XRP/USDT,0.5757,0.5834745
2024-01-16,XRP/USDT,0.5757,0.5839885
2024-01-17,XRP/USDT,0.5685,0.584465
2024-01-18,XRP/USDT,0.552,0.5848025
2024-01-19,XRP/USDT,0.5443,0.585079
2024-01-20,XRP/USDT,0.5534,0.58541
2024-01-21,XRP/USDT,0.5464,0.5857535
2024-01-22,XRP/USDT,0.5275,0.5860799999999999
2024-01-23,XRP/USDT,0.5183,0.5863280000000001
2024-01-24,XRP/USDT,0.5181,0.5865665
2024-01-25,XRP/USDT,0.5138,0.5867955
2024-01-26,XRP/USDT,0.5323,0.587067
2024-01-27,XRP/USDT,0.5303,0.587342
2024-01-28,XRP/USDT,0.5241,0.5876075000000001
2024-01-29,XRP/USDT,0.5352,0.586207
2024-01-30,XRP/USDT,0.5107,0.585171
2024-01-31,XRP/USDT,0.5033,0.584115
2024-02-01,XRP/USDT,0.5058,0.5829099999999999
2024-02-02,XRP/USDT,0.5105,0.5817755
2024-02-03,XRP/USDT,0.5186,0.580479
2024-02-04,XRP/USDT,0.5032,0.5788955
2024-02-05,XRP/USDT,0.5069,0.5774590000000001
2024-02-06,XRP/USDT,0.505,0.5761275
2024-02-07,XRP/USDT,0.5138,0.5750310000000001
2024-02-08,XRP/USDT,0.5147,0.5739125
2024-02-09,XRP/USDT,0.5262,0.573033
2024-02-10,XRP/USDT,0.5239,0.572108
2024-02-11,XRP/USDT,0.5261,0.571158
2024-02-12,XRP/USDT,0.5315,0.570246
2024-02-13,XRP/USDT,0.5247,0.5693095
2024-02-14,XRP/USDT,0.5378,0.568438
2024-02-15,XRP/USDT,0.5622,0.567726
2024-02-16,XRP/USDT,0.5643,0.5670595
2024-02-17,XRP/USDT,0.5496,0.566273
2024-02-18,XRP/USDT,0.5571,0.5656335
2024-02-19,XRP/USDT,0.5626,0.5651315
2024-02-20,XRP/USDT,0.5622,0.5647645
2024-02-21,XRP/USDT,0.5491,0.564366
2024-02-22,XRP/USDT,0.541,0.563951
2024-02-23,XRP/USDT,0.5342,0.563504
2024-02-24,XRP/USDT,0.545,0.56302
2024-02-25,XRP/USDT,0.5425,0.562516
2024-02-26,XRP/USDT,0.5506,0.5621035000000001
2024-02-27,XRP/USDT,0.5861,0.561875
2024-02-28,XRP/USDT,0.575,0.561612
2024-02-29,XRP/USDT,0.5867,0.5614175
2024-03-01,XRP/USDT,0.6013,0.5612525
2024-03-02,XRP/USDT,0.6442,0.5614215
2024-03-03,XRP/USDT,0.6271,0.5616125
2024-03-04,XRP/USDT,0.6477,0.562319
2024-03-05,XRP/USDT,0.5912,0.562744
2024-03-06,XRP/USDT,0.6121,0.563205
2024-03-07,XRP/USDT,0.627,0.563648
2024-03-08,XRP/USDT,0.62,0.5641255
2024-03-09,XRP/USDT,0.6197,0.564619
2024-03-10,XRP/USDT,0.608,0.5650085
2024-03-11,XRP/USDT,0.723,0.56603
2024-03-12,XRP/USDT,0.688,0.566841
2024-03-13,XRP/USDT,0.6891,0.567671
2024-03-14,XRP/USDT,0.669,0.5683980000000001
2024-03-15,XRP/USDT,0.6342,0.568953
2024-03-16,XRP/USDT,0.6031,0.5692695
2024-03-17,XRP/USDT,0.6191,0.569723
2024-03-18,XRP/USDT,0.6453,0.5703945
2024-03-19,XRP/USDT,0.5845,0.570827
2024-03-20,XRP/USDT,0.6107,0.5713865
2024-03-21,XRP/USDT,0.6404,0.5720649999999999
2024-03-22,XRP/USDT,0.6115,0.572579
2024-03-23,XRP/USDT,0.6167,0.5731345
2024-03-24,XRP/USDT,0.6325,0.5737804999999999
2024-03-25,XRP/USDT,0.6406,0.5744585
2024-03-26,XRP/USDT,0.6317,0.575092
2024-03-27,XRP/USDT,0.6118,0.575632
2024-03-28,XRP/USDT,0.6244,0.5762695
2024-03-29,XRP/USDT,0.6301,0.577048
2024-03-30,XRP/USDT,0.6212,0.5777519999999999
2024-03-31,XRP/USDT,0.6292,0.578482
2024-04-01,XRP/USDT,0.611,0.5790909999999999
2024-04-02,XRP/USDT,0.5854,0.5795155000000001
2024-04-03,XRP/USDT,0.5742,0.5798875
2024-04-04,XRP/USDT,0.5935,0.5803925
2024-04-05,XRP/USDT,0.5871,0.580813
2024-04-06,XRP/USDT,0.593,0.581208
2024-04-07,XRP/USDT,0.5944,0.581574
2024-04-08,XRP/USDT,0.6147,0.582112
2024-04-09,XRP/USDT,0.6141,0.5826215
2024-04-10,XRP/USDT,0.6172,0.5831695
2024-04-11,XRP/USDT,0.6086,0.583702
2024-04-12,XRP/USDT,0.5468,0.5839080000000001
2024-04-13,XRP/USDT,0.4788,0.5837924999999999
2024-04-14,XRP/USDT,0.5033,0.5838125
2024-04-15,XRP/USDT,0.4977,0.583752
2024-04-16,XRP/USDT,0.4965,0.583627
2024-04-17,XRP/USDT,0.4951,0.5835279999999999
2024-04-18,XRP/USDT,0.5025,0.5834199999999999
2024-04-19,XRP/USDT,0.503,0.5833735
2024-04-20,XRP/USDT,0.5288,0.5833225
2024-04-21,XRP/USDT,0.5246,0.5832825
2024-04-22,XRP/USDT,0.556,0.583449
2024-04-23,XRP/USDT,0.5445,0.583544
2024-04-24,XRP/USDT,0.5275,0.5835735000000001
2024-04-25,XRP/USDT,0.5254,0.5836134999999999
2024-04-26,XRP/USDT,0.5261,0.5837305
2024-04-27,XRP/USDT,0.5179,0.5838375
2024-04-28,XRP/USDT,0.5103,0.583945
2024-04-29,XRP/USDT,0.5151,0.5841055
2024-04-30,XRP/USDT,0.5006,0.584183
2024-05-01,XRP/USDT,0.5175,0.584338
2024-05-02,XRP/USDT,0.518,0.584491
2024-05-03,XRP/USDT,0.5317,0.5846605
2024-05-04,XRP/USDT,0.5302,0.5848555
2024-05-05,XRP/USDT,0.5296,0.5850645
2024-05-06,XRP/USDT,0.5402,0.585167
2024-05-07,XRP/USDT,0.5245,0.5852149999999999
2024-05-08,XRP/USDT,0.5171,0.5851965
2024-05-09,XRP/USDT,0.5209,0.585188
2024-05-10,XRP/USDT,0.5022,0.5849615
2024-05-11,XRP/USDT,0.5059,0.5846969999999999
2024-05-12,XRP/USDT,0.4993,0.5844175
2024-05-13,XRP/USDT,0.5053,0.5841775
2024-05-14,XRP/USDT,0.5002,0.5839635
2024-05-15,XRP/USDT,0.5188,0.5838344999999999
2024-05-16,XRP/USDT,0.5157,0.5836325
2024-05-17,XRP/USDT,0.5234,0.5833595
2024-05-18,XRP/USDT,0.5213,0.5829679999999999
2024-05-19,XRP/USDT,0.5096,0.5824735000000001
2024-05-20,XRP/USDT,0.5377,0.5821350000000001
2024-05-21,XRP/USDT,0.537,0.5817595
2024-05-22,XRP/USDT,0.5268,0.581319
2024-05-23,XRP/USDT,0.5289,0.5806600000000001
2024-05-24,XRP/USDT,0.536,0.579766
2024-05-25,XRP/USDT,0.5416,0.5790489999999999
2024-05-26,XRP/USDT,0.5283,0.578256
2024-05-27,XRP/USDT,0.534,0.5775935
2024-05-28,XRP/USDT,0.5287,0.5769395
2024-05-29,XRP/USDT,0.5238,0.5762455
2024-05-30,XRP/USDT,0.5186,0.5755319999999999
2024-05-31,XRP/USDT,0.5176,0.574769
2024-06-01,XRP/USDT,0.5187,0.5742145
2024-06-02,XRP/USDT,0.5135,0.5735415
2024-06-03,XRP/USDT,0.5199,0.5730815
2024-06-04,XRP/USDT,0.5257,0.5726435
2024-06-05,XRP/USDT,0.5258,0.5722195
2024-06-06,XRP/USDT,0.5215,0.571698
2024-06-07,XRP/USDT,0.4991,0.5711325
2024-06-08,XRP/USDT,0.4926,0.5707015
2024-06-09,XRP/USDT,0.4986,0.57014
2024-06-10,XRP/USDT,0.4969,0.56952
2024-06-11,XRP/USDT,0.4802,0.5688150000000001
2024-06-12,XRP/USDT,0.4916,0.568159
2024-06-13,XRP/USDT,0.4769,0.567465
2024-06-14,XRP/USDT,0.4746,0.5668185
2024-06-15,XRP/USDT,0.4908,0.5662189999999999
2024-06-16,XRP/USDT,0.4891,0.565619
2024-06-17,XRP/USDT,0.5047,0.565111
2024-06-18,XRP/USDT,0.491,0.5645035
2024-06-19,XRP/USDT,0.4933,0.563866
2024-06-20,XRP/USDT,0.4888,0.5631955
2024-06-21,XRP/USDT,0.4889,0.5625175
2024-06-22,XRP/USDT,0.4866,0.5618455
2024-06-23,XRP/USDT,0.4797,0.561044
2024-06-24,XRP/USDT,0.474,0.560198
2024-06-25,XRP/USDT,0.4757,0.5592159999999999
2024-06-26,XRP/USDT,0.4698,0.5582729999999999
2024-06-27,XRP/USDT,0.4753,0.557341
2024-06-28,XRP/USDT,0.4716,0.5566055
2024-06-29,XRP/USDT,0.4727,0.555873
2024-06-30,XRP/USDT,0.4761,0.555116
2024-07-01,XRP/USDT,0.477,0.554343
2024-07-02,XRP/USDT,0.4853,0.5536915
2024-07-03,XRP/USDT,0.4672,0.552926
2024-07-04,XRP/USDT,0.4329,0.5520390000000001
2024-07-05,XRP/USDT,0.4251,0.5511020000000001
2024-07-06,XRP/USDT,0.4488,0.5503224999999999
2024-07-07,XRP/USDT,0.4195,0.5493345000000001
2024-07-08,XRP/USDT,0.4316,0.5483720000000001
2024-07-09,XRP/USDT,0.4356,0.5474279999999999
2024-07-10,XRP/USDT,0.4388,0.5465245
2024-07-11,XRP/USDT,0.4491,0.5457095
2024-07-12,XRP/USDT,0.4745,0.544851
2024-07-13,XRP/USDT,0.5257,0.54437
2024-07-14,XRP/USDT,0.5205,0.5438025000000001
2024-07-15,XRP/USDT,0.5372,0.5433155
2024-07-16,XRP/USDT,0.5793,0.5430969999999999
2024-07-17,XRP/USDT,0.626,0.5431235
2024-07-18,XRP/USDT,0.5697,0.542894
2024-07-19,XRP/USDT,0.5733,0.5426135
2024-07-20,XRP/USDT,0.5937,0.542459
2024-07-21,XRP/USDT,0.5984,0.5425395000000001
2024-07-22,XRP/USDT,0.608,0.5426455
2024-07-23,XRP/USDT,0.5975,0.5427545
2024-07-24,XRP/USDT,0.6179,0.5430045
2024-07-25,XRP/USDT,0.5996,0.543245
2024-07-26,XRP/USDT,0.6034,0.543374
2024-07-27,XRP/USDT,0.5956,0.5435175
2024-07-28,XRP/USDT,0.6012,0.5435194999999999
2024-07-29,XRP/USDT,0.6019,0.5435194999999999
2024-07-30,XRP/USDT,0.6277,0.5438085
2024-07-31,XRP/USDT,0.623,0.54405
2024-08-01,XRP/USDT,0.5964,0.5441505
2024-08-02,XRP/USDT,0.5607,0.5440755
2024-08-03,XRP/USDT,0.5558,0.543976
2024-08-04,XRP/USDT,0.5228,0.5437474999999999
2024-08-05,XRP/USDT,0.4889,0.543432
2024-08-06,XRP/USDT,0.5062,0.5432414999999999
2024-08-07,XRP/USDT,0.6002,0.5434755
2024-08-08,XRP/USDT,0.6166,0.5438265
2024-08-09,XRP/USDT,0.5805,0.5440915000000001
2024-08-10,XRP/USDT,0.5841,0.5444205
2024-08-11,XRP/USDT,0.5528,0.544594
2024-08-12,XRP/USDT,0.5684,0.544867
2024-08-13,XRP/USDT,0.577,0.5450904999999999
2024-08-14,XRP/USDT,0.5687,0.5452825
2024-08-15,XRP/USDT,0.5607,0.5454654999999999
2024-08-16,XRP/USDT,0.5638,0.5456085
2024-08-17,XRP/USDT,0.5665,0.5458875000000001
2024-08-18,XRP/USDT,0.5631,0.5461864999999999
2024-08-19,XRP/USDT,0.5985,0.54665
2024-08-20,XRP/USDT,0.5937,0.5470659999999999
2024-08-21,XRP/USDT,0.5999,0.5474725
2024-08-22,XRP/USDT,0.5976,0.5479445
2024-08-23,XRP/USDT,0.6109,0.5484645
2024-08-24,XRP/USDT,0.6127,0.549003
2024-08-25,XRP/USDT,0.6,0.549434
2024-08-26,XRP/USDT,0.5874,0.5497975
2024-08-27,XRP/USDT,0.5666,0.5499995
2024-08-28,XRP/USDT,0.5693,0.5502265000000001
2024-08-29,XRP/USDT,0.5619,0.5504055
2024-08-30,XRP/USDT,0.5667,0.5505815
2024-08-31,XRP/USDT,0.5662,0.550789
2024-09-01,XRP/USDT,0.5472,0.550836
2024-09-02,XRP/USDT,0.5677,0.5508635000000001
2024-09-03,XRP/USDT,0.5572,0.550828
2024-09-04,XRP/USDT,0.5579,0.5508695
2024-09-05,XRP/USDT,0.5444,0.550806
2024-09-06,XRP/USDT,0.5211,0.5505985
2024-09-07,XRP/USDT,0.5248,0.5504115
2024-09-08,XRP/USDT,0.5295,0.5503135
2024-09-09,XRP/USDT,0.5395,0.550306
2024-09-10,XRP/USDT,0.5408,0.550339
2024-09-11,XRP/USDT,0.5348,0.550288
2024-09-12,XRP/USDT,0.5626,0.5503885
2024-09-13,XRP/USDT,0.5728,0.5504994999999999
2024-09-14,XRP/USDT,0.5956,0.550547
2024-09-15,XRP/USDT,0.5706,0.550525
2024-09-16,XRP/USDT,0.5866,0.5505245
2024-09-17,XRP/USDT,0.5839,0.5504375
2024-09-18,XRP/USDT,0.5852,0.5501425000000001
2024-09-19,XRP/USDT,0.5868,0.549941
2024-09-20,XRP/USDT,0.5851,0.549628
2024-09-21,XRP/USDT,0.5976,0.54966
2024-09-22,XRP/USDT,0.5871,0.5495350000000001
2024-09-23,XRP/USDT,0.5847,0.5493235
2024-09-24,XRP/USDT,0.5911,0.5491790000000001
2024-09-25,XRP/USDT,0.5831,0.548996
2024-09-26,XRP/USDT,0.5905,0.5489085
2024-09-27,XRP/USDT,0.5888,0.5482374999999999
2024-09-28,XRP/USDT,0.6138,0.5478665
2024-09-29,XRP/USDT,0.6412,0.547627
2024-09-30,XRP/USDT,0.6114,0.547339
2024-10-01,XRP/USDT,0.5967,0.5471515
2024-10-02,XRP/USDT,0.5383,0.5468275
2024-10-03,XRP/USDT,0.5217,0.5463405
2024-10-04,XRP/USDT,0.534,0.545784
2024-10-05,XRP/USDT,0.5294,0.5455085000000001
2024-10-06,XRP/USDT,0.5336,0.5451229999999999
2024-10-07,XRP/USDT,0.5286,0.544564
2024-10-08,XRP/USDT,0.531,0.5441615
2024-10-09,XRP/USDT,0.5245,0.5437005
2024-10-10,XRP/USDT,0.5305,0.5431905
2024-10-11,XRP/USDT,0.5388,0.5426815
2024-10-12,XRP/USDT,0.5393,0.5422195
2024-10-13,XRP/USDT,0.5321,0.541821
2024-10-14,XRP/USDT,0.5483,0.5414405
2024-10-15,XRP/USDT,0.5417,0.5409984999999999
2024-10-16,XRP/USDT,0.5482,0.5406335
2024-10-17,XRP/USDT,0.5441,0.5402079999999999
2024-10-18,XRP/USDT,0.5465,0.5398855
2024-10-19,XRP/USDT,0.544,0.5396785
2024-10-20,XRP/USDT,0.5482,0.5395485
2024-10-21,XRP/USDT,0.5449,0.5393055
2024-10-22,XRP/USDT,0.5339,0.5390394999999999
2024-10-23,XRP/USDT,0.5258,0.5387035
2024-10-24,XRP/USDT,0.532,0.5383914999999999
2024-10-25,XRP/USDT,0.5022,0.537829
2024-10-26,XRP/USDT,0.5134,0.5373255
2024-10-27,XRP/USDT,0.5168,0.5368235
2024-10-28,XRP/USDT,0.5195,0.536378
2024-10-29,XRP/USDT,0.5284,0.536286
2024-10-30,XRP/USDT,0.5229,0.5365065
2024-10-31,XRP/USDT,0.5095,0.5365375
2024-11-01,XRP/USDT,0.5131,0.5366145
2024-11-02,XRP/USDT,0.5103,0.5366835
2024-11-03,XRP/USDT,0.503,0.536723
2024-11-04,XRP/USDT,0.5035,0.536728
2024-11-05,XRP/USDT,0.514,0.536783
2024-11-06,XRP/USDT,0.5418,0.536848
2024-11-07,XRP/USDT,0.5556,0.537003
2024-11-08,XRP/USDT,0.5537,0.5369915000000001
2024-11-09,XRP/USDT,0.5593,0.5370655
2024-11-10,XRP/USDT,0.5884,0.5373699999999999
2024-11-11,XRP/USDT,0.6207,0.5378465000000001
2024-11-12,XRP/USDT,0.704,0.538736
2024-11-13,XRP/USDT,0.6898,0.5395955
2024-11-14,XRP/USDT,0.7736,0.540912
2024-11-15,XRP/USDT,0.8922,0.5427975
2024-11-16,XRP/USDT,1.1209,0.545899
2024-11-17,XRP/USDT,1.0543,0.548583
2024-11-18,XRP/USDT,1.1137,0.5515614999999999
2024-11-19,XRP/USDT,1.1003,0.5544045
2024-11-20,XRP/USDT,1.1041,0.557274
2024-11-21,XRP/USDT,1.247,0.560861
2024-11-22,XRP/USDT,1.4726,0.565523
2024-11-23,XRP/USDT,1.4685,0.570243
2024-11-24,XRP/USDT,1.4331,0.574823
2024-11-25,XRP/USDT,1.4142,0.5792895
2024-11-26,XRP/USDT,1.3984,0.5837705000000001
2024-11-27,XRP/USDT,1.4696,0.588589
2024-11-28,XRP/USDT,1.5421,0.593803
2024-11-29,XRP/USDT,1.8006,0.6002795
2024-11-30,XRP/USDT,1.9513,0.607535
2024-12-01,XRP/USDT,2.2937,0.6164095
2024-12-02,XRP/USDT,2.7245,0.6274535
2024-12-03,XRP/USDT,2.5102,0.6373875
2024-12-04,XRP/USDT,2.3574,0.646568
2024-12-05,XRP/USDT,2.2446,0.655243
2024-12-06,XRP/USDT,2.4257,0.664683
2024-12-07,XRP/USDT,2.6099,0.6750475
2024-12-08,XRP/USDT,2.6013,0.68542
2024-12-09,XRP/USDT,2.2124,0.6938374999999999
2024-12-10,XRP/USDT,2.3709,0.703012
2024-12-11,XRP/USDT,2.3941,0.7122745
2024-12-12,XRP/USDT,2.3384,0.7213249999999999
2024-12-13,XRP/USDT,2.4217,0.7307635
2024-12-14,XRP/USDT,2.4005,0.7401224999999999
2024-12-15,XRP/USDT,2.4469,0.749738
2024-12-16,XRP/USDT,2.4841,0.7595655000000001
2024-12-17,XRP/USDT,2.5673,0.7698139999999999
2024-12-18,XRP/USDT,2.3103,0.778772
2024-12-19,XRP/USDT,2.239,0.7873994999999999
2024-12-20,XRP/USDT,2.2793,0.7961965
2024-12-21,XRP/USDT,2.238,0.804758
2024-12-22,XRP/USDT,2.2031,0.8131444999999999
2024-12-23,XRP/USDT,2.2617,0.8218455
2024-12-24,XRP/USDT,2.3238,0.8309690000000001
2024-12-25,XRP/USDT,2.2973,0.8399925
2024-12-26,XRP/USDT,2.1559,0.848279
2024-12-27,XRP/USDT,2.1466,0.8565275000000001
2024-12-28,XRP/USDT,2.1843,0.8650479999999999
2024-12-29,XRP/USDT,2.0942,0.873061
2024-12-30,XRP/USDT,2.0587,0.88097
2024-12-31,XRP/USDT,2.0836,0.889015
2025-01-01,XRP/USDT,2.3328,0.8982249999999999
2025-01-02,XRP/USDT,2.4024,0.9077915
2025-01-03,XRP/USDT,2.4547,0.9175415
2025-01-04,XRP/USDT,2.4201,0.9271870000000001
2025-01-05,XRP/USDT,2.3994,0.9367175
2025-01-06,XRP/USDT,2.42,0.9463735000000001
2025-01-07,XRP/USDT,2.2712,0.955285
2025-01-08,XRP/USDT,2.3731,0.9647175
2025-01-09,XRP/USDT,2.2722,0.97368
2025-01-10,XRP/USDT,2.3414,0.9830169999999999
2025-01-11,XRP/USDT,2.5764,0.9935205
2025-01-12,XRP/USDT,2.5046,1.0036945
2025-01-13,XRP/USDT,2.5232,1.013934
2025-01-14,XRP/USDT,2.6673,1.0249125
2025-01-15,XRP/USDT,3.1429,1.0382635
2025-01-16,XRP/USDT,3.2451,1.0521085
2025-01-17,XRP/USDT,3.2922,1.0661845
2025-01-18,XRP/USDT,3.2697,1.0801065
2025-01-19,XRP/USDT,2.9587,1.092564
2025-01-20,XRP/USDT,3.1053,1.105926
2025-01-21,XRP/USDT,3.1738,1.1196694999999999
2025-01-22,XRP/USDT,3.1803,1.133327
2025-01-23,XRP/USDT,3.1194,1.1468265
2025-01-24,XRP/USDT,3.1009,1.1601730000000001
2025-01-25,XRP/USDT,3.108,1.173535
2025-01-26,XRP/USDT,3.0223,1.1864525000000001
2025-01-27,XRP/USDT,3.0552,1.1994829999999999
2025-01-28,XRP/USDT,3.0572,1.2123965
2025-01-29,XRP/USDT,3.0683,1.2251095
2025-01-30,XRP/USDT,3.1276,1.238145
2025-01-31,XRP/USDT,3.0361,1.2506395000000001
2025-02-01,XRP/USDT,2.8778,1.262132
2025-02-02,XRP/USDT,2.58,1.271902
2025-02-03,XRP/USDT,2.7001,1.2825540000000002
2025-02-04,XRP/USDT,2.5274,1.2923245
2025-02-05,XRP/USDT,2.381,1.301261
2025-02-06,XRP/USDT,2.325,1.3098940000000001
2025-02-07,XRP/USDT,2.3968,1.3188380000000002
2025-02-08,XRP/USDT,2.419,1.3279454999999998
2025-02-09,XRP/USDT,2.3928,1.33682
2025-02-10,XRP/USDT,2.4237,1.3459405000000002
2025-02-11,XRP/USDT,2.4131,1.354989
2025-02-12,XRP/USDT,2.4734,1.364378
2025-02-13,XRP/USDT,2.5599,1.3741714999999999
2025-02-14,XRP/USDT,2.7384,1.384854
2025-02-15,XRP/USDT,2.7619,1.3955250000000001
2025-02-16,XRP/USDT,2.7283,1.4060515
2025-02-17,XRP/USDT,2.6599,1.416369
2025-02-18,XRP/USDT,2.5628,1.4263795
2025-02-19,XRP/USDT,2.7378,1.4372894999999999
2025-02-20,XRP/USDT,2.6877,1.448114
2025-02-21,XRP/USDT,2.5721,1.45853
2025-02-22,XRP/USDT,2.574,1.468869
2025-02-23,XRP/USDT,2.5763,1.4787495
2025-02-24,XRP/USDT,2.2783,1.4870579999999998
2025-02-25,XRP/USDT,2.3222,1.4957665
2025-02-26,XRP/USDT,2.1982,1.5038369999999999
2025-02-27,XRP/USDT,2.1985,1.5120654999999998
2025-02-28,XRP/USDT,2.1453,1.5199500000000001
2025-03-01,XRP/USDT,2.1916,1.5280230000000001
2025-03-02,XRP/USDT,2.9396,1.5398775
2025-03-03,XRP/USDT,2.3873,1.5490105
2025-03-04,XRP/USDT,2.4543,1.5584630000000002
2025-03-05,XRP/USDT,2.4998,1.5681295
2025-03-06,XRP/USDT,2.6001,1.5783145000000003
2025-03-07,XRP/USDT,2.3855,1.5872495
2025-03-08,XRP/USDT,2.3261,1.5959115
2025-03-09,XRP/USDT,2.1387,1.6036055000000002
2025-03-10,XRP/USDT,2.0216,1.6107255
2025-03-11,XRP/USDT,2.1711,1.6185265000000002
2025-03-12,XRP/USDT,2.2396,1.626661
2025-03-13,XRP/USDT,2.2527,1.6349245000000001
2025-03-14,XRP/USDT,2.3629,1.643802
2023-10-31,DOT/USDT,4.449,4.858455
2023-11-01,DOT/USDT,4.727,4.84807
2023-11-02,DOT/USDT,4.629,4.837095
2023-11-03,DOT/USDT,4.61,4.826665
2023-11-04,DOT/USDT,4.681,4.8155
2023-11-05,DOT/USDT,4.762,4.807765
2023-11-06,DOT/USDT,4.967,4.802045
2023-11-07,DOT/USDT,4.927,4.797435
2023-11-08,DOT/USDT,5.033,4.792855
2023-11-09,DOT/USDT,5.09,4.788775
2023-11-10,DOT/USDT,5.3,4.78585
2023-11-11,DOT/USDT,5.557,4.78364
2023-11-12,DOT/USDT,5.709,4.7829250000000005
2023-11-13,DOT/USDT,5.348,4.779815
2023-11-14,DOT/USDT,5.197,4.776065
2023-11-15,DOT/USDT,5.564,4.77368
2023-11-16,DOT/USDT,5.352,4.7710550000000005
2023-11-17,DOT/USDT,5.244,4.7689449999999995
2023-11-18,DOT/USDT,5.289,4.766825
2023-11-19,DOT/USDT,5.434,4.765105
2023-11-20,DOT/USDT,5.302,4.76326
2023-11-21,DOT/USDT,4.858,4.758315
2023-11-22,DOT/USDT,5.174,4.75602
2023-11-23,DOT/USDT,5.139,4.7535549999999995
2023-11-24,DOT/USDT,5.242,4.7529200000000005
2023-11-25,DOT/USDT,5.328,4.7529449999999995
2023-11-26,DOT/USDT,5.329,4.752275
2023-11-27,DOT/USDT,5.156,4.751665
2023-11-28,DOT/USDT,5.275,4.751329999999999
2023-11-29,DOT/USDT,5.161,4.750405
2023-11-30,DOT/USDT,5.473,4.751035
2023-12-01,DOT/USDT,5.471,4.751825
2023-12-02,DOT/USDT,5.562,4.753155
2023-12-03,DOT/USDT,5.541,4.75375
2023-12-04,DOT/USDT,5.632,4.75522
2023-12-05,DOT/USDT,5.907,4.7578949999999995
2023-12-06,DOT/USDT,6.046,4.76108
2023-12-07,DOT/USDT,6.242,4.765924999999999
2023-12-08,DOT/USDT,6.837,4.773554999999999
2023-12-09,DOT/USDT,7.101,4.782055
2023-12-10,DOT/USDT,7.348,4.792535
2023-12-11,DOT/USDT,6.709,4.799855
2023-12-12,DOT/USDT,7.131,4.809285
2023-12-13,DOT/USDT,7.603,4.820615
2023-12-14,DOT/USDT,7.507,4.83064
2023-12-15,DOT/USDT,6.951,4.8381
2023-12-16,DOT/USDT,7.092,4.84635
2023-12-17,DOT/USDT,6.784,4.853694999999999
2023-12-18,DOT/USDT,6.885,4.86209
2023-12-19,DOT/USDT,6.706,4.86923
2023-12-20,DOT/USDT,6.951,4.87728
2023-12-21,DOT/USDT,8.42,4.89281
2023-12-22,DOT/USDT,7.954,4.907255
2023-12-23,DOT/USDT,8.326,4.922875
2023-12-24,DOT/USDT,8.611,4.94081
2023-12-25,DOT/USDT,9.191,4.961650000000001
2023-12-26,DOT/USDT,8.819,4.980835
2023-12-27,DOT/USDT,8.694,5.00172
2023-12-28,DOT/USDT,8.426,5.021235
2023-12-29,DOT/USDT,8.291,5.0400149999999995
2023-12-30,DOT/USDT,8.346,5.05861
2023-12-31,DOT/USDT,8.202,5.076775
2024-01-01,DOT/USDT,8.595,5.09788
2024-01-02,DOT/USDT,8.411,5.117825
2024-01-03,DOT/USDT,7.626,5.133305
2024-01-04,DOT/USDT,7.879,5.15002
2024-01-05,DOT/USDT,7.45,5.16462
2024-01-06,DOT/USDT,7.133,5.176975
2024-01-07,DOT/USDT,6.899,5.187365000000001
2024-01-08,DOT/USDT,7.483,5.200655
2024-01-09,DOT/USDT,7.129,5.21081
2024-01-10,DOT/USDT,7.991,5.225725
2024-01-11,DOT/USDT,8.148,5.240495000000001
2024-01-12,DOT/USDT,7.567,5.25321
2024-01-13,DOT/USDT,7.617,5.265815
2024-01-14,DOT/USDT,7.319,5.278015
2024-01-15,DOT/USDT,7.509,5.290635
2024-01-16,DOT/USDT,7.493,5.3022
2024-01-17,DOT/USDT,7.35,5.312195
2024-01-18,DOT/USDT,7.017,5.3198
2024-01-19,DOT/USDT,6.894,5.327115
2024-01-20,DOT/USDT,6.913,5.3349400000000005
2024-01-21,DOT/USDT,6.817,5.342985
2024-01-22,DOT/USDT,6.341,5.34962
2024-01-23,DOT/USDT,6.361,5.35583
2024-01-24,DOT/USDT,6.462,5.3625
2024-01-25,DOT/USDT,6.438,5.369285
2024-01-26,DOT/USDT,6.672,5.376990000000001
2024-01-27,DOT/USDT,6.669,5.384264999999999
2024-01-28,DOT/USDT,6.872,5.3928899999999995
2024-01-29,DOT/USDT,7.032,5.400324999999999
2024-01-30,DOT/USDT,6.836,5.40725
